23/09/2017;3792.399902
24/09/2017;3682.840088
25/09/2017;3926.070068
26/09/2017;3892.350098
27/09/2017;4200.669922
28/09/2017;4174.729980
29/09/2017;4163.069824
30/09/2017;4338.709961
01/10/2017;4403.740234
02/10/2017;4409.319824
03/10/2017;4317.479980
04/10/2017;4229.359863
05/10/2017;4328.410156
06/10/2017;4370.810059
07/10/2017;4426.890137
08/10/2017;4610.479980
09/10/2017;4772.020020
10/10/2017;4781.990234
11/10/2017;4826.479980
12/10/2017;5446.910156
13/10/2017;5647.209961
14/10/2017;5831.790039
15/10/2017;5678.189941
16/10/2017;5725.589844
17/10/2017;5605.509766
18/10/2017;5590.689941
19/10/2017;5708.520020
20/10/2017;6011.450195
21/10/2017;6031.600098
22/10/2017;6008.419922
23/10/2017;5930.319824
24/10/2017;5526.640137
25/10/2017;5750.799805
26/10/2017;5904.830078
27/10/2017;5780.899902
28/10/2017;5753.089844
29/10/2017;6153.850098
30/10/2017;6130.529785
31/10/2017;6468.399902
01/11/2017;6767.310059
02/11/2017;7078.500000
03/11/2017;7207.759766
04/11/2017;7379.950195
05/11/2017;7407.410156
06/11/2017;7022.759766
07/11/2017;7144.379883
08/11/2017;7459.689941
09/11/2017;7143.580078
10/11/2017;6618.140137
11/11/2017;6357.600098
12/11/2017;5950.069824
13/11/2017;6559.490234
14/11/2017;6635.750000
15/11/2017;7315.540039
16/11/2017;7871.689941
17/11/2017;7708.990234
18/11/2017;7790.149902
19/11/2017;8036.490234
20/11/2017;8200.639648
21/11/2017;8071.259766
22/11/2017;8253.549805
23/11/2017;8038.770020
24/11/2017;8253.690430
25/11/2017;8790.919922
26/11/2017;9330.549805
27/11/2017;9818.349609
28/11/2017;10058.799805
29/11/2017;9888.610352
30/11/2017;10233.599609
01/12/2017;10975.599609
02/12/2017;11074.599609
03/12/2017;11323.200195
04/12/2017;11657.200195
05/12/2017;11916.700195
06/12/2017;14291.500000
07/12/2017;17899.699219
08/12/2017;16569.400391
09/12/2017;15178.200195
10/12/2017;15455.400391
11/12/2017;16936.800781
12/12/2017;17415.400391
13/12/2017;16408.199219
14/12/2017;16564.000000
15/12/2017;17706.900391
16/12/2017;19497.400391
17/12/2017;19140.800781
18/12/2017;19114.199219
19/12/2017;17776.699219
20/12/2017;16624.599609
21/12/2017;15802.900391
22/12/2017;13831.799805
23/12/2017;14699.200195
24/12/2017;13925.799805
25/12/2017;14026.599609
26/12/2017;16099.799805
27/12/2017;15838.500000
28/12/2017;14606.500000
29/12/2017;14656.200195
30/12/2017;12952.200195
31/12/2017;14156.400391
01/01/2018;13657.200195
02/01/2018;14982.099609
03/01/2018;15201.000000
04/01/2018;15599.200195
05/01/2018;17429.500000
06/01/2018;17527.000000
07/01/2018;16477.599609
08/01/2018;15170.099609
09/01/2018;14595.400391
10/01/2018;14973.299805
11/01/2018;13405.799805
12/01/2018;13980.599609
13/01/2018;14360.200195
14/01/2018;13772.000000
15/01/2018;13819.799805
16/01/2018;11490.500000
17/01/2018;11188.599609
18/01/2018;11474.900391
19/01/2018;11607.400391
20/01/2018;12899.200195
21/01/2018;11600.099609
22/01/2018;10931.400391
23/01/2018;10868.400391
24/01/2018;11359.400391
25/01/2018;11259.400391
26/01/2018;11171.400391
27/01/2018;11440.700195
28/01/2018;11786.299805
29/01/2018;11296.400391
30/01/2018;10106.299805
31/01/2018;10221.099609
01/02/2018;9170.540039
02/02/2018;8830.750000
03/02/2018;9174.910156
04/02/2018;8277.009766
05/02/2018;6955.270020
06/02/2018;7754.000000
07/02/2018;7621.299805
08/02/2018;8265.589844
